Forest,BurnType,TakedownDate,TrapType,TreeNumber,TimePoint,TrapDestroyed,VialNumber,LabelCode,PrelimID,Order,Count,Family,Genus,Specimen ID,Guild,Sex,det,Preservation,Notes
sgl176,recent,2025-07-21,clear vane,73,1,no,1,"176, CV 73, 2025-7-21, Misc",spider,Araneae,1,,,,,,,,
sgl176,recent,2025-07-21,clear vane,73,1,no,1,"176, CV 73, 2025-7-21, Coleoptera",beetles,Coleoptera,90,,,,,,,,
sgl176,recent,2025-07-21,clear vane,73,1,no,1,"176, CV 73, 2025-7-21, Hymenoptera",bees and wasps,Hymenoptera,16,,,,,,,,
sgl176,recent,2025-07-21,clear vane,73,1,no,1,"176, CV 73, 2025-7-21, Diptera",flies,Diptera,72,,,,,,,,
sgl176,recent,2025-07-21,clear vane,73,1,no,1,"176, CV 73, 2025-7-21, Misc",thrips,Thysanoptera,14,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,79,1,no,1,"176, CV 79, 2025-7-21, Hemiptera","hoppers, aphids, true bugs",Hemiptera,17,,,,,,,,
sgl176,medium,2025-07-21,clear vane,79,1,no,1,"176, CV 79, 2025-7-21, Misc",opiliones,Opiliones,2,,,,,,,,
sgl176,medium,2025-07-21,clear vane,79,1,no,1,"176, CV 79, 2025-7-21, Misc","moths, some caterpillars",Lepidoptera,13,,,,,,,,
sgl176,medium,2025-07-21,clear vane,79,1,no,1,"176, CV 79, 2025-7-21, Misc",tree crickets,Orthoptera,3,,,,,,,,
sgl176,medium,2025-07-21,clear vane,79,1,no,1,"176, CV 79, 2025-7-21, Misc",springtails,Collembola,5,,,,,,,,
sgl176,medium,2025-07-21,clear vane,79,1,no,1,"176, CV 79, 2025-7-21, Misc",barklice,Psocodea,1,,,,,,,,
sgl176,medium,2025-07-21,clear vane,79,1,no,1,"176, CV 79, 2025-7-21, Misc",mites,Acari,4,,,,,,,,
sgl176,medium,2025-07-21,clear vane,79,1,no,1,"176, CV 79, 2025-7-21, Coleoptera",beetles,Coleoptera,61,,,,,,,,
sgl176,medium,2025-07-21,clear vane,79,1,no,1,"176, CV 79, 2025-7-21, Hymenoptera","ants, wasps, some bees",Hymenoptera,27,,,,,,,,
sgl176,medium,2025-07-21,clear vane,79,1,no,1,"176, CV 79, 2025-7-21, Diptera","flies, 1 larva",Diptera,71,,,,,,,,
sgl176,medium,2025-07-21,clear vane,79,1,no,1,"176, CV 79, 2025-7-21, Misc",thrips,Thysanoptera,42,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,85,1,no,1,"176, CV 85, 2025-7-21, Hemiptera","true bugs, some hoppers",Hemiptera,12,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,85,1,no,1,"176, CV 85, 2025-7-21, Misc",unknown larva,Unknown,1,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,85,1,no,1,"176, CV 85, 2025-7-21, Misc",moths,Lepidoptera,5,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,85,1,no,1,"176, CV 85, 2025-7-21, Misc",barklice,Psocodea,2,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,85,1,no,1,"176, CV 85, 2025-7-21, Misc",mites,Acari,2,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,85,1,no,1,"176, CV 85, 2025-7-21, Misc",spiders,Araneae,4,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,85,1,no,1,"176, CV 85, 2025-7-21, Coleoptera",beetles,Coleoptera,31,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,85,1,no,1,"176, CV 85, 2025-7-21, Hymenoptera",mostly wasps and ants,Hymenoptera,29,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,85,1,no,1,"176, CV 85, 2025-7-21, Diptera",flies,Diptera,48,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,85,1,no,1,"176, CV 85, 2025-7-21, Misc",thrips,Thysanoptera,10,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,4,2,no,1,"322, CV4, 2025-7-30, Coleoptera",beetles,Coleoptera,80,,,,,,,,
sgl322,recent,2025-07-30,clear vane,4,2,no,1,"322, CV4, 2025-7-30, Hemiptera","aphid, true bug, and many neonate cicada cuteys",Hemiptera,17,,,,,,,,
sgl322,recent,2025-07-30,clear vane,4,2,no,1,"322, CV4, 2025-7-30, Misc",moths,Lepidoptera,3,,,,,,,,
sgl322,recent,2025-07-30,clear vane,4,2,no,1,"322, CV4, 2025-7-30, Misc","1 adult, 1 juvenile bark louse",Psocodea,2,,,,,,,,
sgl322,recent,2025-07-30,clear vane,4,2,no,1,"322, CV4, 2025-7-30, Misc",mites,Acari,8,,,,,,,,
sgl322,recent,2025-07-30,clear vane,4,2,no,1,"322, CV4, 2025-7-30, Misc",spiders,Araneae,4,,,,,,,,
sgl322,recent,2025-07-30,clear vane,4,2,no,1,"322, CV4, 2025-7-30, Hymenoptera","ants, wasps, halictids, a bee",Hymenoptera,28,,,,,,,,
sgl322,recent,2025-07-30,clear vane,4,2,no,1,"322, CV4, 2025-7-30, Diptera",flies,Diptera,42,,,,,,,,
sgl322,recent,2025-07-30,clear vane,4,2,no,1,"322, CV4, 2025-7-30, Misc",thrips,Thysanoptera,459,,,,,,,,
sgl322,recent,2025-07-30,clear vane,4,2,no,1,"322, CV4, 2025-7-30, Misc","Mayfly? Mangled and hard to tell, but Andy and Laura agree that mayfly is a good guess",Ephemeroptera,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl322,medium,2025-07-30,clear vane,7,2,no,1,"322, CV7, 2025-7-30, Hemiptera","mostly cicadas, some aphids and true bugs and a hopper",Hemiptera,14,,,,,,,,
sgl322,medium,2025-07-30,clear vane,7,2,no,1,"322, CV7, 2025-7-30, Coleoptera",beetles,Coleoptera,76,,,,,,,,
sgl322,medium,2025-07-30,clear vane,7,2,no,1,"322, CV7, 2025-7-30, Misc",scorpionfly,Mecoptera,1,,,,,,,,
sgl322,medium,2025-07-30,clear vane,7,2,no,1,"322, CV7, 2025-7-30, Misc",moths and 1 swallowtail,Lepidoptera,4,,,,,,,,
sgl322,medium,2025-07-30,clear vane,7,2,no,1,"322, CV7, 2025-7-30, Misc",bark louse,Psocodea,1,,,,,,,,
sgl322,medium,2025-07-30,clear vane,7,2,no,1,"322, CV7, 2025-7-30, Misc",spiders,Araneae,4,,,,,,,,
sgl322,medium,2025-07-30,clear vane,7,2,no,1,"322, CV7, 2025-7-30, Misc",springtails,Collembola,4,,,,,,,,
sgl322,medium,2025-07-30,clear vane,7,2,no,1,"322, CV7, 2025-7-30, Misc","mites, many mites because of large numbers of carrion beetles",Acari,109,,,,,,,,
sgl322,medium,2025-07-30,clear vane,7,2,no,1,"322, CV7, 2025-7-30, Hymenoptera",,Hymenoptera,82,,,,,,,,
sgl322,medium,2025-07-30,clear vane,7,2,no,1,"322, CV7, 2025-7-30, Diptera",flies,Diptera,26,,,,,,,,
sgl322,medium,2025-07-30,clear vane,7,2,no,1,"322, CV7, 2025-7-30, Thysanoptera",thrips,Thysanoptera,did not count,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl322,unburned,2025-07-30,clear vane,16,2,no,1,"322, CV16, 2025-7-30, Coleoptera",beetles,Coleoptera,59,,,,,,,,
sgl322,unburned,2025-07-30,clear vane,16,2,no,1,"322, CV16, 2025-7-30, Hymenoptera","wasps, bees",Hymenoptera,14,,,,,,,,
sgl322,unburned,2025-07-30,clear vane,16,2,no,1,"322, CV16, 2025-7-30, Diptera",flies,Diptera,39,,,,,,,,
sgl322,unburned,2025-07-30,clear vane,16,2,no,1,"322, CV16, 2025-7-30, Hemiptera","cicadelidae, other",Hemiptera,4,,,,,,,,
sgl322,unburned,2025-07-30,clear vane,16,2,no,1,"322, CV16, 2025-7-30, Misc",thrips,Thysanoptera,5,,,,,,,,
sgl322,unburned,2025-07-30,clear vane,16,2,no,1,"322, CV16, 2025-7-30, Misc",springtails,Collembola,3,,,,,,,,
sgl322,unburned,2025-07-30,clear vane,16,2,no,1,"322, CV16, 2025-7-30, Misc",mites,Acari,9,,,,,,,,
sgl322,unburned,2025-07-30,clear vane,16,2,no,1,"322, CV16, 2025-7-30, Misc",spider,Araneae,1,,,,,,,,
sgl322,unburned,2025-07-30,clear vane,16,2,no,1,"322, CV16, 2025-7-30, Misc",moth,Lepidoptera,1,,,,,,,,
sgl322,unburned,2025-07-30,clear vane,16,2,no,1,"322, CV16, 2025-7-30, Misc",bark louse,Psocodea,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
besf,recent,2025-08-13,clear vane,19,2,no,1,"besf, CV19 2025-8-13, Hymenoptera","bees, wasps",Hymenoptera,34,,,,,,,,
besf,recent,2025-08-13,clear vane,19,2,no,1,"besf, CV19 2025-8-13","cicadelidae, spotted lantern fly, aphids",Hemiptera,12,,,,,,,,
besf,recent,2025-08-13,clear vane,19,2,no,1,"besf, CV19 2025-8-13, Thysanoptera",thrips,Thysanoptera,99,,,,,,,,
besf,recent,2025-08-13,clear vane,19,2,no,1,"besf, CV19 2025-8-13, Coleoptera",beetles,Coleoptera,35,,,,,,,,
besf,recent,2025-08-13,clear vane,19,2,no,1,"besf, CV19 2025-8-13, Diptera",flies,Diptera,46,,,,,,,,
besf,recent,2025-08-13,clear vane,19,2,no,1,"besf, CV19 2025-8-13, Misc",spiders,Araneae,3,,,,,,,,
besf,recent,2025-08-13,clear vane,19,2,no,1,"besf, CV19 2025-8-13",spingtail,Collembola,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
besf,medium,2025-08-13,clear vane,25,2,no,1,"besf, CV25 2025-8-13, Misc",swallowtails,Lepidoptera,2,,,,,,,,
besf,medium,2025-08-13,clear vane,25,2,no,1,"besf, CV25 2025-8-13, Hemiptera",plant hoppers,Hemiptera,4,,,,,,,,
besf,medium,2025-08-13,clear vane,25,2,no,1,"besf, CV25 2025-8-13, Misc",katydid,Orthoptera,1,,,,,,,,
besf,medium,2025-08-13,clear vane,25,2,no,1,"besf, CV25 2025-8-13, Misc",spiders,Araneae,4,,,,,,,,
besf,medium,2025-08-13,clear vane,25,2,no,1,"besf, CV25 2025-8-13, Misc",springtails,Collembola,2,,,,,,,,
besf,medium,2025-08-13,clear vane,25,2,no,1,"besf, CV25 2025-8-13, Misc",lacewing larva,Neuroptera,1,,,,,,,,
besf,medium,2025-08-13,clear vane,25,2,no,1,"besf, CV25 2025-8-13, Misc",mites,Acari,31,,,,,,,,
besf,medium,2025-08-13,clear vane,25,2,no,1,"besf, CV25 2025-8-13, Coleoptera",beetles,Coleoptera,14,,,,,,,,
besf,medium,2025-08-13,clear vane,25,2,no,1,"besf, CV25 2025-8-13, Hymenoptera",mostly bees,Hymenoptera,12,,,,,,,,
besf,medium,2025-08-13,clear vane,25,2,no,1,"besf, CV25 2025-8-13, Diptera",flies,Diptera,28,,,,,,,,
besf,medium,2025-08-13,clear vane,25,2,no,1,"besf, CV25 2025-8-13, Thysanoptera",thrips,Thysanoptera,11,,,,,,,,
besf,medium,2025-08-13,clear vane,25,2,no,1,"besf, CV25 2025-8-13",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
besf,unburned,2025-08-13,clear vane,31,2,no,1,"besf, CV31 2025-8-13, Misc",moths,Lepidoptera,4,,,,,,,,
besf,unburned,2025-08-13,clear vane,31,2,no,1,"besf, CV31 2025-8-13, Misc",thrips,Thysanoptera,7,,,,,,,,
besf,unburned,2025-08-13,clear vane,31,2,no,1,"besf, CV31 2025-8-13, Misc",mites,Acari,4,,,,,,,,
besf,unburned,2025-08-13,clear vane,31,2,no,1,"besf, CV31 2025-8-13, Misc",spingtail,Collembola,4,,,,,,,,
besf,unburned,2025-08-13,clear vane,31,2,no,1,"besf, CV31 2025-8-13, Hemiptera","aphids, plant hoppers",Hemiptera,4,,,,,,,,
besf,unburned,2025-08-13,clear vane,31,2,no,1,"besf, CV31 2025-8-13, Misc",bark louse,Psocodea,5,,,,,,,,
besf,unburned,2025-08-13,clear vane,31,2,no,1,"besf, CV31 2025-8-13, Misc",spider,Araneae,1,,,,,,,,
besf,unburned,2025-08-13,clear vane,31,2,no,1,"besf, CV31 2025-8-13, Diptera",flies,Diptera,10,,,,,,,,
besf,unburned,2025-08-13,clear vane,31,2,no,1,"besf, CV31 2025-8-13, Coleoptera",beetles,Coleoptera,21,,,,,,,,
besf,unburned,2025-08-13,clear vane,31,2,no,1,"besf, CV31 2025-8-13, Hymenoptera ","bees, wasps",Hymenoptera,13,,,,,,,,
besf,unburned,2025-08-13,clear vane,31,2,no,1,"besf, CV31 2025-8-13, Misc",millipedes,Diplopoda,2,,,,,,,,
besf,unburned,2025-08-13,clear vane,31,2,no,1,"besf, CV31 2025-8-13, Misc",unidentified larva,Unknown,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
msf,recent,2025-08-26,clear vane,37,2,no,1,"msf, CV37, 2025-8-26, Hemiptera","aphids, some hoppers",Hemiptera,11,,,,,,,,
msf,recent,2025-08-26,clear vane,37,2,no,1,"msf, CV37, 2025-8-26, Misc",spiders,Araneae,7,,,,,,,,
msf,recent,2025-08-26,clear vane,37,2,no,1,"msf, CV37, 2025-8-26, Misc",mites,Acari,4,,,,,,,,
msf,recent,2025-08-26,clear vane,37,2,no,1,"msf, CV37, 2025-8-26, Misc",bark lice,Psocodea,6,,,,,,,,
msf,recent,2025-08-26,clear vane,37,2,no,1,"msf, CV37, 2025-8-26, Misc",springtail,Collembola,1,,,,,,,,
msf,recent,2025-08-26,clear vane,37,2,no,1,"msf, CV37, 2025-8-26, Coleoptera",beetles,Coleoptera,58,,,,,,,,
msf,recent,2025-08-26,clear vane,37,2,no,1,"msf, CV37, 2025-8-26, Hymenoptera","bees, ants, macro wasps",Hymenoptera,13,,,,,,,,
msf,recent,2025-08-26,clear vane,37,2,no,1,"msf, CV37, 2025-8-26, Diptera",flies,Diptera,60,,,,,,,,
msf,recent,2025-08-26,clear vane,37,2,no,1,"msf, CV37, 2025-8-26, Thysanoptera",thrips,Thysanoptera,did not count,,,,,,,,
,,,,,,,,,,,,,,,,,,,
msf,medium,2025-08-26,clear vane,43,2,no,1,"msf, CV43, 2025-8-26, Hemiptera","aphids, Anthacorid, 1 hopper",Hemiptera,9,,,,,,,,
msf,medium,2025-08-26,clear vane,43,2,no,1,"msf, CV43, 2025-8-26, Misc",brown lacewing adult,Neuroptera,1,,,,,,,,
msf,medium,2025-08-26,clear vane,43,2,no,1,"msf, CV43, 2025-8-26, Misc",1 skipper,Lepidoptera,1,,,,,,,,
msf,medium,2025-08-26,clear vane,43,2,no,1,"msf, CV43, 2025-8-26, Misc",bark lice,Psocodea,5,,,,,,,,
msf,medium,2025-08-26,clear vane,43,2,no,1,"msf, CV43, 2025-8-26, Misc",1 spider,Araneae,1,,,,,,,,
msf,medium,2025-08-26,clear vane,43,2,no,1,"msf, CV43, 2025-8-26, Misc",springtails,Collembola,3,,,,,,,,
msf,medium,2025-08-26,clear vane,43,2,no,1,"msf, CV43, 2025-8-26, Misc",mites,Acari,4,,,,,,,,
msf,medium,2025-08-26,clear vane,43,2,no,1,"msf, CV43, 2025-8-26, Coleoptera",beetles,Coleoptera,27,,,,,,,,
msf,medium,2025-08-26,clear vane,43,2,no,1,"msf, CV43, 2025-8-26, Hymenoptera","ants, bees, wasps",Hymenoptera,19,,,,,,,,
msf,medium,2025-08-26,clear vane,43,2,no,1,"msf, CV43, 2025-8-26, Diptera",flies,Diptera,43,,,,,,,,
msf,medium,2025-08-26,clear vane,43,2,no,1,"msf, CV43, 2025-8-26, Thysanoptera",thrips,Thysanoptera,did not count,,,,,,,,
,,,,,,,,,,,,,,,,,,,
msf,unburned,2025-08-26,clear vane,49,2,no,1,"msf, CV49, 2025-8-26, Hemiptera","1 aphid, 1 adelgid",Hemiptera,2,,,,,,,,
msf,unburned,2025-08-26,clear vane,49,2,no,1,"msf, CV49, 2025-8-26, Misc",1 moth,Lepidoptera,1,,,,,,,,
msf,unburned,2025-08-26,clear vane,49,2,no,1,"msf, CV49, 2025-8-26, Misc",bark lice,Psocodea,2,,,,,,,,
msf,unburned,2025-08-26,clear vane,49,2,no,1,"msf, CV49, 2025-8-26, Misc",springtails,Collembola,11,,,,,,,,
msf,unburned,2025-08-26,clear vane,49,2,no,1,"msf, CV49, 2025-8-26, Misc",mites,Acari,26,,,,,,,,
msf,unburned,2025-08-26,clear vane,49,2,no,1,"msf, CV49, 2025-8-26, Coleoptera",beetles,Coleoptera,44,,,,,,,,
msf,unburned,2025-08-26,clear vane,49,2,no,1,"msf, CV49, 2025-8-26, Hymenoptera","wasps, bees, and ants",Hymenoptera,10,,,,,,,,
msf,unburned,2025-08-26,clear vane,49,2,no,1,"msf, CV49, 2025-8-26, Diptera",flies,Diptera,55,,,,,,,,
msf,unburned,2025-08-26,clear vane,49,2,no,1,"msf, CV49, 2025-8-26, Thysanoptera",thrips,Thysanoptera,did not count,,,,,,,,
msf,unburned,2025-08-26,clear vane,49,2,no,1,"msf, CV49, 2025-8-26, Misc",spider,Araneae,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl100,recent,2025-08-12,clear vane,55,2,no,1,"100, CV55, 2025-8-12, Hymenoptera","wasps, bees",Hymenoptera,85,,,,,,,,
sgl100,recent,2025-08-12,clear vane,55,2,no,1,"100, CV55, 2025-8-12, Coleoptera",beetles,Coleoptera,21,,,,,,,,
sgl100,recent,2025-08-12,clear vane,55,2,no,1,"100, CV55, 2025-8-12, Diptera",flies,Diptera,28,,,,,,,,
sgl100,recent,2025-08-12,clear vane,55,2,no,1,"100, CV55, 2025-8-12, Hemiptera","hopper, assasin bug nymph",Hemiptera,3,,,,,,,,
sgl100,recent,2025-08-12,clear vane,55,2,no,1,"100, CV55, 2025-8-12, Lepidoptera","moth, larvae",Lepidoptera,1,,,,,,,,
sgl100,recent,2025-08-12,clear vane,55,2,no,1,"100, CV55, 2025-8-12, Misc",spider,Araneae,1,,,,,,,,
sgl100,recent,2025-08-12,clear vane,55,2,no,1,"100, CV55, 2025-8-12, Misc",thrips,Thysanoptera,17,,,,,,,,
sgl100,recent,2025-08-12,clear vane,55,2,no,1,"100, CV55, 2025-8-12, Misc",mites,Acari,5,,,,,,,,
sgl100,recent,2025-08-12,clear vane,55,2,no,1,"100, CV55, 2025-8-12, Misc",bark lice,Psocodea,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl100,medium,2025-08-12,clear vane,61,2,no,1,"100, CV61, 2025-8-12, Hymenoptera","bees, wasps, ants",Hymenoptera,88,,,,,,,,
sgl100,medium,2025-08-12,clear vane,61,2,no,1,"100, CV61, 2025-8-12, Coleoptera",beetles,Coleoptera,49,50,,,,,,,
sgl100,medium,2025-08-12,clear vane,61,2,no,1,"100, CV61, 2025-8-12, Diptera",flies,Diptera,67,,,,,,,,
sgl100,medium,2025-08-12,clear vane,61,2,no,1,"100, CV61, 2025-8-12, Hemiptera",hoppers,Hemiptera,5,4,,,,,,,
sgl100,medium,2025-08-12,clear vane,61,2,no,1,"100, CV61, 2025-8-12, Misc",spider,Araneae,4,,,,,,,,
sgl100,medium,2025-08-12,clear vane,61,2,no,1,"100, CV61, 2025-8-12, Misc",moths,Lepidoptera,7,,,,,,,,
sgl100,medium,2025-08-12,clear vane,61,2,no,1,"100, CV61, 2025-8-12, Misc",mites,Acari,11,,,,,,,,
sgl100,medium,2025-08-12,clear vane,61,2,no,1,"100, CV61, 2025-8-12, Misc",katydids,Orthoptera,4,,,,,,,,
sgl100,medium,2025-08-12,clear vane,61,2,no,1,"100, CV61, 2025-8-12, Misc",lacewing,Neuroptera,2,,,,,,,,
sgl100,medium,2025-08-12,clear vane,61,2,no,1,"100, CV61, 2025-8-12, Misc",bark lice,Psocodea,4,,,,,,,,
sgl100,medium,2025-08-12,clear vane,61,2,no,1,"100, CV61, 2025-8-12, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,67,2,no,1,"100, CV67, 2025-8-12, Misc",moth,Lepidoptera,1,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,67,2,no,1,"100, CV67, 2025-8-12, Misc",lacewings,Neuroptera,3,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,67,2,no,1,"100, CV67, 2025-8-12, Misc",katydids,Orthoptera,1,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,67,2,no,1,"100, CV67, 2025-8-12, Misc",spider,Araneae,2,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,67,2,no,1,"100, CV67, 2025-8-12, Misc",bark lice,Psocodea,2,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,67,2,no,1,"100, CV67, 2025-8-12, Misc",mites,Acari,5,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,67,2,no,1,"100, CV67, 2025-8-12, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,67,2,no,1,"100, CV67, 2025-8-12, Misc",springtails,Collembola,3,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,67,2,no,1,"100, CV67, 2025-8-12, Hemiptera","hoppers, flies",Hemiptera,7,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,67,2,no,1,"100, CV67, 2025-8-12, Diptera",flies,Diptera,48,47,,,,,,,
sgl100,unburned,2025-08-12,clear vane,67,2,no,1,"100, CV67, 2025-8-12, Coleoptera",beetles,Coleoptera,10,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,67,2,no,1,"100, CV67, 2025-8-12, Hymenoptera","bees, wasps, ants",Hymenoptera,26,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl176,recent,2025-08-28,clear vane,73,2,no,1,"176, CV73, 2025-8-28, Hemiptera",,Hemiptera,5,,,,,,,,
sgl176,recent,2025-08-28,clear vane,73,2,no,1,"176, CV73, 2025-8-28, Misc",springtail,Collembola,5,,,,,,,,
sgl176,recent,2025-08-28,clear vane,73,2,no,1,"176, CV73, 2025-8-28, Misc",bark lice,Psocodea,2,,,,,,,,
sgl176,recent,2025-08-28,clear vane,73,2,no,1,"176, CV73, 2025-8-28, Misc",1 moth,Lepidoptera,1,,,,,,,,
sgl176,recent,2025-08-28,clear vane,73,2,no,1,"176, CV73, 2025-8-28, Misc",1 spider,Araneae,1,,,,,,,,
sgl176,recent,2025-08-28,clear vane,73,2,no,1,"176, CV73, 2025-8-28, Coleoptera",beetles,Coleoptera,41,,,,,,,,
sgl176,recent,2025-08-28,clear vane,73,2,no,1,"176, CV73, 2025-8-28, Hymenoptera","bees, macrowasps",Hymenoptera,5,,,,,,,,
sgl176,recent,2025-08-28,clear vane,73,2,no,1,"176, CV73, 2025-8-28, Diptera","flies, 1 maggot",Diptera,11,,,,,,,,
sgl176,recent,2025-08-28,clear vane,73,2,no,1,"176, CV73, 2025-8-28, Thysanoptera",thrips,Thysanoptera,20,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl176,medium,2025-08-28,clear vane,79,2,no,1,"sgl176, CV79, 2025-8-28, Diptera",flies,Diptera,9,,,,,,,,
sgl176,medium,2025-08-28,clear vane,79,2,no,1,"sgl176, CV79, 2025-8-28, Hymenoptera","ants, wasps, bees",Hymenoptera,13,,,,,,,,
sgl176,medium,2025-08-28,clear vane,79,2,no,1,"sgl176, CV79, 2025-8-28, Coleoptera",beetles,Coleoptera,18,,,,,,,,
sgl176,medium,2025-08-28,clear vane,79,2,no,1,"sgl176, CV79, 2025-8-28, Hemiptera","assassin bugs, hoppers",Hemiptera,4,,,,,,,,
sgl176,medium,2025-08-28,clear vane,79,2,no,1,"sgl176, CV79, 2025-8-28, Misc",scorpion flies,Mecoptera,3,,,,,,,,
sgl176,medium,2025-08-28,clear vane,79,2,no,1,"sgl176, CV79, 2025-8-28, Misc",moth,Lepidoptera,1,,,,,,,,
sgl176,medium,2025-08-28,clear vane,79,2,no,1,"sgl176, CV79, 2025-8-28, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
